sample_id,signer_id,session_id,label_index,label,take,file_path,recorded_at,duration_sec,fps,width,height,camera_index,saved_mirrored,status
S003_20260818_154538_01_008,S003,20260818_154538,1,ㄱ,8,S003/01_ㄱ/S003_20260818_154538_01_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_01_009,S003,20260818_154538,1,ㄱ,9,S003/01_ㄱ/S003_20260818_154538_01_009.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_01_010,S003,20260818_154538,1,ㄱ,10,S003/01_ㄱ/S003_20260818_154538_01_010.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_01_011,S003,20260818_154538,1,ㄱ,11,S003/01_ㄱ/S003_20260818_154538_01_011.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_001,S003,20260818_154538,2,ㄴ,1,S003/02_ㄴ/S003_20260818_154538_02_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_002,S003,20260818_154538,2,ㄴ,2,S003/02_ㄴ/S003_20260818_154538_02_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_003,S003,20260818_154538,2,ㄴ,3,S003/02_ㄴ/S003_20260818_154538_02_003.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_004,S003,20260818_154538,2,ㄴ,4,S003/02_ㄴ/S003_20260818_154538_02_004.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_005,S003,20260818_154538,2,ㄴ,5,S003/02_ㄴ/S003_20260818_154538_02_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_006,S003,20260818_154538,2,ㄴ,6,S003/02_ㄴ/S003_20260818_154538_02_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_007,S003,20260818_154538,2,ㄴ,7,S003/02_ㄴ/S003_20260818_154538_02_007.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_008,S003,20260818_154538,2,ㄴ,8,S003/02_ㄴ/S003_20260818_154538_02_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_009,S003,20260818_154538,2,ㄴ,9,S003/02_ㄴ/S003_20260818_154538_02_009.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_02_010,S003,20260818_154538,2,ㄴ,10,S003/02_ㄴ/S003_20260818_154538_02_010.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_001,S003,20260818_154538,3,ㄷ,1,S003/03_ㄷ/S003_20260818_154538_03_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_002,S003,20260818_154538,3,ㄷ,2,S003/03_ㄷ/S003_20260818_154538_03_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_003,S003,20260818_154538,3,ㄷ,3,S003/03_ㄷ/S003_20260818_154538_03_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_004,S003,20260818_154538,3,ㄷ,4,S003/03_ㄷ/S003_20260818_154538_03_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_005,S003,20260818_154538,3,ㄷ,5,S003/03_ㄷ/S003_20260818_154538_03_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_006,S003,20260818_154538,3,ㄷ,6,S003/03_ㄷ/S003_20260818_154538_03_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_007,S003,20260818_154538,3,ㄷ,7,S003/03_ㄷ/S003_20260818_154538_03_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_008,S003,20260818_154538,3,ㄷ,8,S003/03_ㄷ/S003_20260818_154538_03_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_009,S003,20260818_154538,3,ㄷ,9,S003/03_ㄷ/S003_20260818_154538_03_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_03_010,S003,20260818_154538,3,ㄷ,10,S003/03_ㄷ/S003_20260818_154538_03_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_001,S003,20260818_154538,4,ㄹ,1,S003/04_ㄹ/S003_20260818_154538_04_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_002,S003,20260818_154538,4,ㄹ,2,S003/04_ㄹ/S003_20260818_154538_04_002.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_003,S003,20260818_154538,4,ㄹ,3,S003/04_ㄹ/S003_20260818_154538_04_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_004,S003,20260818_154538,4,ㄹ,4,S003/04_ㄹ/S003_20260818_154538_04_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_005,S003,20260818_154538,4,ㄹ,5,S003/04_ㄹ/S003_20260818_154538_04_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_006,S003,20260818_154538,4,ㄹ,6,S003/04_ㄹ/S003_20260818_154538_04_006.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_007,S003,20260818_154538,4,ㄹ,7,S003/04_ㄹ/S003_20260818_154538_04_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_008,S003,20260818_154538,4,ㄹ,8,S003/04_ㄹ/S003_20260818_154538_04_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_009,S003,20260818_154538,4,ㄹ,9,S003/04_ㄹ/S003_20260818_154538_04_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_04_010,S003,20260818_154538,4,ㄹ,10,S003/04_ㄹ/S003_20260818_154538_04_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_001,S003,20260818_154538,5,ㅁ,1,S003/05_ㅁ/S003_20260818_154538_05_001.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_002,S003,20260818_154538,5,ㅁ,2,S003/05_ㅁ/S003_20260818_154538_05_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_003,S003,20260818_154538,5,ㅁ,3,S003/05_ㅁ/S003_20260818_154538_05_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_004,S003,20260818_154538,5,ㅁ,4,S003/05_ㅁ/S003_20260818_154538_05_004.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_005,S003,20260818_154538,5,ㅁ,5,S003/05_ㅁ/S003_20260818_154538_05_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_006,S003,20260818_154538,5,ㅁ,6,S003/05_ㅁ/S003_20260818_154538_05_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_007,S003,20260818_154538,5,ㅁ,7,S003/05_ㅁ/S003_20260818_154538_05_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_008,S003,20260818_154538,5,ㅁ,8,S003/05_ㅁ/S003_20260818_154538_05_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_009,S003,20260818_154538,5,ㅁ,9,S003/05_ㅁ/S003_20260818_154538_05_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_05_010,S003,20260818_154538,5,ㅁ,10,S003/05_ㅁ/S003_20260818_154538_05_010.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_001,S003,20260818_154538,6,ㅂ,1,S003/06_ㅂ/S003_20260818_154538_06_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_002,S003,20260818_154538,6,ㅂ,2,S003/06_ㅂ/S003_20260818_154538_06_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_003,S003,20260818_154538,6,ㅂ,3,S003/06_ㅂ/S003_20260818_154538_06_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_004,S003,20260818_154538,6,ㅂ,4,S003/06_ㅂ/S003_20260818_154538_06_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_005,S003,20260818_154538,6,ㅂ,5,S003/06_ㅂ/S003_20260818_154538_06_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_006,S003,20260818_154538,6,ㅂ,6,S003/06_ㅂ/S003_20260818_154538_06_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_007,S003,20260818_154538,6,ㅂ,7,S003/06_ㅂ/S003_20260818_154538_06_007.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_008,S003,20260818_154538,6,ㅂ,8,S003/06_ㅂ/S003_20260818_154538_06_008.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_009,S003,20260818_154538,6,ㅂ,9,S003/06_ㅂ/S003_20260818_154538_06_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_06_010,S003,20260818_154538,6,ㅂ,10,S003/06_ㅂ/S003_20260818_154538_06_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_001,S003,20260818_154538,7,ㅅ,1,S003/07_ㅅ/S003_20260818_154538_07_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_002,S003,20260818_154538,7,ㅅ,2,S003/07_ㅅ/S003_20260818_154538_07_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_003,S003,20260818_154538,7,ㅅ,3,S003/07_ㅅ/S003_20260818_154538_07_003.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_004,S003,20260818_154538,7,ㅅ,4,S003/07_ㅅ/S003_20260818_154538_07_004.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_005,S003,20260818_154538,7,ㅅ,5,S003/07_ㅅ/S003_20260818_154538_07_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_006,S003,20260818_154538,7,ㅅ,6,S003/07_ㅅ/S003_20260818_154538_07_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_007,S003,20260818_154538,7,ㅅ,7,S003/07_ㅅ/S003_20260818_154538_07_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_008,S003,20260818_154538,7,ㅅ,8,S003/07_ㅅ/S003_20260818_154538_07_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_009,S003,20260818_154538,7,ㅅ,9,S003/07_ㅅ/S003_20260818_154538_07_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_07_010,S003,20260818_154538,7,ㅅ,10,S003/07_ㅅ/S003_20260818_154538_07_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_001,S003,20260818_154538,8,ㅇ,1,S003/08_ㅇ/S003_20260818_154538_08_001.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_002,S003,20260818_154538,8,ㅇ,2,S003/08_ㅇ/S003_20260818_154538_08_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_003,S003,20260818_154538,8,ㅇ,3,S003/08_ㅇ/S003_20260818_154538_08_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_004,S003,20260818_154538,8,ㅇ,4,S003/08_ㅇ/S003_20260818_154538_08_004.mp4,2026-08-18T15:45:38+09:00,4.000,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_005,S003,20260818_154538,8,ㅇ,5,S003/08_ㅇ/S003_20260818_154538_08_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_006,S003,20260818_154538,8,ㅇ,6,S003/08_ㅇ/S003_20260818_154538_08_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_007,S003,20260818_154538,8,ㅇ,7,S003/08_ㅇ/S003_20260818_154538_08_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_008,S003,20260818_154538,8,ㅇ,8,S003/08_ㅇ/S003_20260818_154538_08_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_009,S003,20260818_154538,8,ㅇ,9,S003/08_ㅇ/S003_20260818_154538_08_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_08_010,S003,20260818_154538,8,ㅇ,10,S003/08_ㅇ/S003_20260818_154538_08_010.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_001,S003,20260818_154538,9,ㅈ,1,S003/09_ㅈ/S003_20260818_154538_09_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_002,S003,20260818_154538,9,ㅈ,2,S003/09_ㅈ/S003_20260818_154538_09_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_003,S003,20260818_154538,9,ㅈ,3,S003/09_ㅈ/S003_20260818_154538_09_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_004,S003,20260818_154538,9,ㅈ,4,S003/09_ㅈ/S003_20260818_154538_09_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_005,S003,20260818_154538,9,ㅈ,5,S003/09_ㅈ/S003_20260818_154538_09_005.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_006,S003,20260818_154538,9,ㅈ,6,S003/09_ㅈ/S003_20260818_154538_09_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_007,S003,20260818_154538,9,ㅈ,7,S003/09_ㅈ/S003_20260818_154538_09_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_008,S003,20260818_154538,9,ㅈ,8,S003/09_ㅈ/S003_20260818_154538_09_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_009,S003,20260818_154538,9,ㅈ,9,S003/09_ㅈ/S003_20260818_154538_09_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_010,S003,20260818_154538,9,ㅈ,10,S003/09_ㅈ/S003_20260818_154538_09_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_09_011,S003,20260818_154538,9,ㅈ,11,S003/09_ㅈ/S003_20260818_154538_09_011.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_001,S003,20260818_154538,10,ㅊ,1,S003/10_ㅊ/S003_20260818_154538_10_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_002,S003,20260818_154538,10,ㅊ,2,S003/10_ㅊ/S003_20260818_154538_10_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_003,S003,20260818_154538,10,ㅊ,3,S003/10_ㅊ/S003_20260818_154538_10_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_004,S003,20260818_154538,10,ㅊ,4,S003/10_ㅊ/S003_20260818_154538_10_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_005,S003,20260818_154538,10,ㅊ,5,S003/10_ㅊ/S003_20260818_154538_10_005.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_006,S003,20260818_154538,10,ㅊ,6,S003/10_ㅊ/S003_20260818_154538_10_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_007,S003,20260818_154538,10,ㅊ,7,S003/10_ㅊ/S003_20260818_154538_10_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_008,S003,20260818_154538,10,ㅊ,8,S003/10_ㅊ/S003_20260818_154538_10_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_009,S003,20260818_154538,10,ㅊ,9,S003/10_ㅊ/S003_20260818_154538_10_009.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_10_010,S003,20260818_154538,10,ㅊ,10,S003/10_ㅊ/S003_20260818_154538_10_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_001,S003,20260818_154538,11,ㅋ,1,S003/11_ㅋ/S003_20260818_154538_11_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_002,S003,20260818_154538,11,ㅋ,2,S003/11_ㅋ/S003_20260818_154538_11_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_003,S003,20260818_154538,11,ㅋ,3,S003/11_ㅋ/S003_20260818_154538_11_003.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_004,S003,20260818_154538,11,ㅋ,4,S003/11_ㅋ/S003_20260818_154538_11_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_005,S003,20260818_154538,11,ㅋ,5,S003/11_ㅋ/S003_20260818_154538_11_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_006,S003,20260818_154538,11,ㅋ,6,S003/11_ㅋ/S003_20260818_154538_11_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_007,S003,20260818_154538,11,ㅋ,7,S003/11_ㅋ/S003_20260818_154538_11_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_008,S003,20260818_154538,11,ㅋ,8,S003/11_ㅋ/S003_20260818_154538_11_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_009,S003,20260818_154538,11,ㅋ,9,S003/11_ㅋ/S003_20260818_154538_11_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_11_010,S003,20260818_154538,11,ㅋ,10,S003/11_ㅋ/S003_20260818_154538_11_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_001,S003,20260818_154538,12,ㅌ,1,S003/12_ㅌ/S003_20260818_154538_12_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_002,S003,20260818_154538,12,ㅌ,2,S003/12_ㅌ/S003_20260818_154538_12_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_003,S003,20260818_154538,12,ㅌ,3,S003/12_ㅌ/S003_20260818_154538_12_003.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_004,S003,20260818_154538,12,ㅌ,4,S003/12_ㅌ/S003_20260818_154538_12_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_005,S003,20260818_154538,12,ㅌ,5,S003/12_ㅌ/S003_20260818_154538_12_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_006,S003,20260818_154538,12,ㅌ,6,S003/12_ㅌ/S003_20260818_154538_12_006.mp4,2026-08-18T15:45:38+09:00,4.000,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_007,S003,20260818_154538,12,ㅌ,7,S003/12_ㅌ/S003_20260818_154538_12_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_008,S003,20260818_154538,12,ㅌ,8,S003/12_ㅌ/S003_20260818_154538_12_008.mp4,2026-08-18T15:45:38+09:00,4.000,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_009,S003,20260818_154538,12,ㅌ,9,S003/12_ㅌ/S003_20260818_154538_12_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_12_010,S003,20260818_154538,12,ㅌ,10,S003/12_ㅌ/S003_20260818_154538_12_010.mp4,2026-08-18T15:45:38+09:00,4.000,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_001,S003,20260818_154538,13,ㅍ,1,S003/13_ㅍ/S003_20260818_154538_13_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_002,S003,20260818_154538,13,ㅍ,2,S003/13_ㅍ/S003_20260818_154538_13_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_003,S003,20260818_154538,13,ㅍ,3,S003/13_ㅍ/S003_20260818_154538_13_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_004,S003,20260818_154538,13,ㅍ,4,S003/13_ㅍ/S003_20260818_154538_13_004.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_005,S003,20260818_154538,13,ㅍ,5,S003/13_ㅍ/S003_20260818_154538_13_005.mp4,2026-08-18T15:45:38+09:00,4.000,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_006,S003,20260818_154538,13,ㅍ,6,S003/13_ㅍ/S003_20260818_154538_13_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_007,S003,20260818_154538,13,ㅍ,7,S003/13_ㅍ/S003_20260818_154538_13_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_008,S003,20260818_154538,13,ㅍ,8,S003/13_ㅍ/S003_20260818_154538_13_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_009,S003,20260818_154538,13,ㅍ,9,S003/13_ㅍ/S003_20260818_154538_13_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_13_010,S003,20260818_154538,13,ㅍ,10,S003/13_ㅍ/S003_20260818_154538_13_010.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_001,S003,20260818_154538,14,ㅎ,1,S003/14_ㅎ/S003_20260818_154538_14_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_002,S003,20260818_154538,14,ㅎ,2,S003/14_ㅎ/S003_20260818_154538_14_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_003,S003,20260818_154538,14,ㅎ,3,S003/14_ㅎ/S003_20260818_154538_14_003.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_004,S003,20260818_154538,14,ㅎ,4,S003/14_ㅎ/S003_20260818_154538_14_004.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_005,S003,20260818_154538,14,ㅎ,5,S003/14_ㅎ/S003_20260818_154538_14_005.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_006,S003,20260818_154538,14,ㅎ,6,S003/14_ㅎ/S003_20260818_154538_14_006.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_007,S003,20260818_154538,14,ㅎ,7,S003/14_ㅎ/S003_20260818_154538_14_007.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_008,S003,20260818_154538,14,ㅎ,8,S003/14_ㅎ/S003_20260818_154538_14_008.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_009,S003,20260818_154538,14,ㅎ,9,S003/14_ㅎ/S003_20260818_154538_14_009.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_14_010,S003,20260818_154538,14,ㅎ,10,S003/14_ㅎ/S003_20260818_154538_14_010.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_20_001,S003,20260818_154538,20,ㅏ,1,S003/20_ㅏ/S003_20260818_154538_20_001.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_20_002,S003,20260818_154538,20,ㅏ,2,S003/20_ㅏ/S003_20260818_154538_20_002.mp4,2026-08-18T15:45:38+09:00,4.033,30.000,1280,720,0,False,accepted
S003_20260818_154538_20_003,S003,20260818_154538,20,ㅏ,3,S003/20_ㅏ/S003_20260818_154538_20_003.mp4,2026-08-18T15:45:38+09:00,4.067,30.000,1280,720,0,False,accepted
