sample_id,label,file_path,video_frames,video_fps,sampled_frames,detected_frames,detection_rate,result,message
S002_20260817_225500_21_003,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_003.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_21_004,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_004.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_21_005,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_005.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_21_006,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_006.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_21_007,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_007.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_21_008,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_21_009,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_009.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_21_010,ㅑ,S002/21_ㅑ/S002_20260817_225500_21_010.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_22_001,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_001.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_22_002,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_002.mp4,120,30.0,12,11,0.9167,ok,
S002_20260817_225500_22_003,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_003.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_22_004,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_004.mp4,119,30.0,12,10,0.8333,ok,
S002_20260817_225500_22_005,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_005.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_22_006,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_006.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_22_007,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_007.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_22_008,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_22_009,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_009.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_22_010,ㅓ,S002/22_ㅓ/S002_20260817_225500_22_010.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_23_001,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_001.mp4,109,30.0,12,12,1.0,ok,
S002_20260817_225500_23_002,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_002.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_23_003,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_003.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_23_004,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_004.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_23_005,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_005.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_23_006,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_006.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_23_007,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_007.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_23_008,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_008.mp4,117,30.0,12,12,1.0,ok,
S002_20260817_225500_23_009,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_009.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_23_010,ㅕ,S002/23_ㅕ/S002_20260817_225500_23_010.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_24_001,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_001.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_24_002,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_002.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_24_003,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_003.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_24_004,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_004.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_24_005,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_005.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_24_006,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_006.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_24_007,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_007.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_24_008,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_008.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_24_009,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_009.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_24_010,ㅗ,S002/24_ㅗ/S002_20260817_225500_24_010.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_25_001,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_001.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_25_002,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_002.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_25_003,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_003.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S002_20260817_225500_25_004,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_004.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_25_005,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_005.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_25_006,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_006.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S002_20260817_225500_25_007,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_007.mp4,119,30.0,12,8,0.6667,review,detection_rate_below_0.8
S002_20260817_225500_25_008,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_008.mp4,122,30.0,12,6,0.5,review,detection_rate_below_0.8
S002_20260817_225500_25_009,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_009.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_25_010,ㅛ,S002/25_ㅛ/S002_20260817_225500_25_010.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S002_20260817_225500_26_001,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_001.mp4,120,30.0,12,10,0.8333,ok,
S002_20260817_225500_26_002,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_002.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S002_20260817_225500_26_003,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_003.mp4,121,30.0,12,7,0.5833,review,detection_rate_below_0.8
S002_20260817_225500_26_004,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_004.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_26_005,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_005.mp4,104,30.0,12,11,0.9167,ok,
S002_20260817_225500_26_006,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_006.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_26_007,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_007.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_26_008,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_008.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_26_009,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_009.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_26_010,ㅜ,S002/26_ㅜ/S002_20260817_225500_26_010.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_27_001,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_001.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S002_20260817_225500_27_002,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_002.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_27_003,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_003.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_27_004,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_004.mp4,119,30.0,12,12,1.0,ok,
S002_20260817_225500_27_005,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_005.mp4,121,30.0,12,8,0.6667,review,detection_rate_below_0.8
S002_20260817_225500_27_006,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_006.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S002_20260817_225500_27_007,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_007.mp4,112,30.0,12,11,0.9167,ok,
S002_20260817_225500_27_008,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_008.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S002_20260817_225500_27_009,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_009.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S002_20260817_225500_27_010,ㅠ,S002/27_ㅠ/S002_20260817_225500_27_010.mp4,122,30.0,12,10,0.8333,ok,
S002_20260817_225500_28_001,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_001.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_28_002,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_002.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_28_003,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_003.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_28_004,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_004.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_28_005,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_005.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_28_006,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_006.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_28_007,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_007.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_28_008,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_28_009,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_009.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_28_010,ㅡ,S002/28_ㅡ/S002_20260817_225500_28_010.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_29_001,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_001.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_29_002,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_002.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_29_003,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_003.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_29_004,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_004.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_29_005,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_005.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_29_006,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_006.mp4,117,30.0,12,12,1.0,ok,
S002_20260817_225500_29_007,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_007.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_29_008,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_29_009,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_009.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_29_010,ㅣ,S002/29_ㅣ/S002_20260817_225500_29_010.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_30_001,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_001.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_30_002,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_002.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_30_003,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_003.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_30_004,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_004.mp4,119,30.0,12,12,1.0,ok,
S002_20260817_225500_30_005,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_005.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_30_006,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_006.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_30_007,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_007.mp4,113,30.0,12,12,1.0,ok,
S002_20260817_225500_30_008,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_008.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_30_009,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_009.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_30_010,ㅐ,S002/30_ㅐ/S002_20260817_225500_30_010.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_31_001,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_001.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_31_002,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_002.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_31_003,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_003.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_31_004,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_004.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_31_005,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_005.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_31_006,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_006.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_31_007,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_007.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_31_008,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_31_009,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_009.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_31_010,ㅒ,S002/31_ㅒ/S002_20260817_225500_31_010.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_32_001,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_001.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_32_002,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_002.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_32_003,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_003.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_32_004,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_004.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_32_005,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_005.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_32_006,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_006.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_32_007,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_007.mp4,119,30.0,12,12,1.0,ok,
S002_20260817_225500_32_008,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_008.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_32_009,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_009.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_32_010,ㅔ,S002/32_ㅔ/S002_20260817_225500_32_010.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_33_001,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_001.mp4,103,30.0,12,10,0.8333,ok,
S002_20260817_225500_33_002,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_002.mp4,122,30.0,12,10,0.8333,ok,
S002_20260817_225500_33_003,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_003.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_33_004,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_004.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_33_005,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_005.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_33_006,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_006.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_33_007,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_007.mp4,120,30.0,12,12,1.0,ok,
S002_20260817_225500_33_008,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_33_009,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_009.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_33_010,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_010.mp4,122,30.0,12,11,0.9167,ok,
S002_20260817_225500_33_011,ㅖ,S002/33_ㅖ/S002_20260817_225500_33_011.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_34_001,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_001.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_34_002,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_002.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_34_003,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_003.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_34_004,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_004.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_34_005,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_005.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_34_006,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_006.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_34_007,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_007.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_34_008,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_34_009,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_009.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_34_010,ㅢ,S002/34_ㅢ/S002_20260817_225500_34_010.mp4,119,30.0,12,12,1.0,ok,
S002_20260817_225500_35_001,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_001.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_35_002,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_002.mp4,122,30.0,12,10,0.8333,ok,
S002_20260817_225500_35_003,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_003.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_35_004,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_004.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_35_005,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_005.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_35_006,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_006.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_35_007,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_007.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_35_008,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_35_009,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_009.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_35_010,ㅚ,S002/35_ㅚ/S002_20260817_225500_35_010.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_36_001,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_001.mp4,119,30.0,12,12,1.0,ok,
S002_20260817_225500_36_002,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_002.mp4,121,30.0,12,11,0.9167,ok,
S002_20260817_225500_36_003,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_003.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_36_004,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_004.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_36_005,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_005.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_36_006,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_006.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_36_007,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_007.mp4,121,30.0,12,10,0.8333,ok,
S002_20260817_225500_36_008,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_008.mp4,121,30.0,12,12,1.0,ok,
S002_20260817_225500_36_009,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_009.mp4,122,30.0,12,12,1.0,ok,
S002_20260817_225500_36_010,ㅟ,S002/36_ㅟ/S002_20260817_225500_36_010.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_01_001,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_001.mp4,119,30.0,12,11,0.9167,ok,
S003_20260818_154538_01_002,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_002.mp4,120,30.0,12,11,0.9167,ok,
S003_20260818_154538_01_003,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_003.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_01_004,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_004.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_01_005,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_005.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_01_006,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_006.mp4,122,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_01_007,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_007.mp4,123,30.0,12,11,0.9167,ok,
S003_20260818_154538_01_008,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_008.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_01_009,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_009.mp4,122,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_01_010,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_010.mp4,122,30.0,12,2,0.1667,review,detection_rate_below_0.8
S003_20260818_154538_01_011,ㄱ,S003/01_ㄱ/S003_20260818_154538_01_011.mp4,121,30.0,12,4,0.3333,review,detection_rate_below_0.8
S003_20260818_154538_02_001,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_001.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_02_002,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_002.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_02_003,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_003.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_02_004,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_004.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_02_005,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_02_006,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_006.mp4,121,30.0,12,10,0.8333,ok,
S003_20260818_154538_02_007,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_007.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_02_008,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_008.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_02_009,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_009.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_02_010,ㄴ,S003/02_ㄴ/S003_20260818_154538_02_010.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_03_001,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_001.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_002,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_002.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_003,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_003.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_004,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_004.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_005,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_005.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_006,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_006.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_007,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_007.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_008,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_008.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_009,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_03_010,ㄷ,S003/03_ㄷ/S003_20260818_154538_03_010.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_001,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_001.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_002,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_002.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_04_003,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_003.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_004,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_004.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_005,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_005.mp4,121,30.0,12,9,0.75,review,detection_rate_below_0.8
S003_20260818_154538_04_006,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_006.mp4,122,30.0,12,11,0.9167,ok,
S003_20260818_154538_04_007,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_007.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_008,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_008.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_009,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_009.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_04_010,ㄹ,S003/04_ㄹ/S003_20260818_154538_04_010.mp4,121,30.0,12,12,1.0,ok,
S003_20260818_154538_05_001,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_001.mp4,122,30.0,12,12,1.0,ok,
S003_20260818_154538_05_002,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_002.mp4,121,30.0,12,11,0.9167,ok,
S003_20260818_154538_05_003,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_003.mp4,121,30.0,12,5,0.4167,review,detection_rate_below_0.8
S003_20260818_154538_05_004,ㅁ,S003/05_ㅁ/S003_20260818_154538_05_004.mp4,122,30.0,12,11,0.9167,ok,
